0.000000000000000000e+00,0.000000000000000000e+00,1.959999999999999869e-06,1.203999999999999992e-05,6.552000000000000966e-05,4.368000000000000192e-05,1.551600000000000255e-04,1.028399999999999979e-04,1.728000000000000057e-05,1.520000000000000058e-06
0.000000000000000000e+00,0.000000000000000000e+00,6.124999999999999802e-05,3.762500000000000111e-04,2.047500000000000275e-03,1.365000000000000111e-03,4.848750000000000629e-03,3.213750000000000027e-03,5.400000000000000069e-04,4.750000000000000262e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.527329999999999920e-03,9.382169999999998705e-03,5.105645999999999796e-02,3.403764000000000095e-02,1.209084299999999973e-01,8.013806999999999181e-02,1.346544000000000040e-02,1.184459999999999810e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.559179999999999854e-03,9.577819999999999043e-03,5.212115999999999971e-02,3.474743999999999750e-02,1.234297800000000028e-01,8.180921999999998806e-02,1.374623999999999985e-02,1.209159999999999922e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.619899999999999960e-04,4.066509999999999743e-03,2.212938000000000058e-02,1.475292000000000096e-02,5.240529000000000021e-02,3.473421000000000147e-02,5.836319999999999876e-03,5.133800000000000212e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.501499999999999292e-04,5.222349999999999735e-03,2.841929999999999804e-02,1.894619999999999985e-02,6.730065000000000353e-02,4.460684999999999650e-02,7.495199999999999606e-03,6.592999999999999252e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.053099999999999977e-04,1.261189999999999924e-03,6.863219999999999738e-03,4.575479999999999825e-03,1.625301000000000176e-02,1.077248999999999915e-02,1.810080000000000152e-03,1.592200000000000104e-04
0.000000000000000000e+00,0.000000000000000000e+00,3.283000000000000246e-05,2.016699999999999851e-04,1.097459999999999972e-03,7.316400000000000898e-04,2.598930000000000164e-03,1.722570000000000091e-03,2.894400000000000206e-04,2.546000000000000018e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
